"","user","type"
"4353","Has to be Evans, not sure what Harvin is ready for. MT @jasonbook9 Percy or Evans? #AskFFL","sports"
"4354","Edelman safer, Baldwin upside. I go Baldwin. MT @ffan56 Edelman or Baldwin in a ppr league. #AskFFL","sports"
"4355","Very close. Ertz more dynamic, better QB. MT @SeanyMagic Ertz or Reed? #AskFFL","sports"
"4356","Yes, Reed over Graham. I'm in. Ertz over Graham for me, too. MT @DB_718 Reed over Graham? #AskFFL","sports"
"4357","Evans, because I know what his QB can do. We'll see in Tennessee. MT @Scott2345 Evans or Hunter, non-PPR? #AskFFL","sports"
"4358","@kapstone Nah, you're fine at QB. I'd look into getting Dez some other way, though.","sports"
"4359","@aloone1 Baldwin, not close.","sports"
"4360","Excellent point. MT @DamnVultures Mason also has tough ROS schedule, often will be playing from behind. #AskFFL","sports"
"4361","On the seam. I could go either way. I wish Colts liked Allen as much as I do. MT @JTroyer1986 Play Allen over Graham? #AskFFL","sports"
"4362","Stil Helu for me. Expect Washington to be behind most of day. MT @DanFagella Helu or Taliaferro? #AskFFL","sports"
"4363","@chaneycore I could see that.","sports"
"4364","Baldwin there, too, though I like Mike Evans more than most. Grabbed him here, there. MT @Sebas_1810 Baldwin or Mike Evans? #AskFFL","sports"
"4365","Baldwin looks solid to me, back in slot. MT @pridhviA Sanu or Baldwin? #AskFFL","sports"
"4366","Too cute. I'd play Torrey. MT @ktowntex Moncrief over Torrey Smith? #askffl","sports"
"4367","A guy I like less than most this week: Tre Mason. Game could get out of hand, and he's not proven as a pass protector. Expect KC to roll.","sports"
"4368","I love Cadet as a deep sleeper, but I'd play Jackson almost any week. MT @Thomas_Pajamas Cadet or V-Jax? #AskFFL","sports"
"4369","@JoshNorris But man could he play guitar.","sports"
"4370","It's nice that Bishop Sankey is starting, but remember, that means ""he plays Snap 1."" Nothing else guaranteed.","sports"
"4371","Play for today. Keep Bell. Make no assumptions about Calvin being 100 percent. MT @Jailitros Deal Levy Bell for Calvin? #askffl","sports"
"4372","@dauby73 In the circle of trust.","sports"
"4373","@JimmyDeeJ Love them both, lean Joique. My teams would welcome either.","sports"
"4374","@erinskelley Ron Dayne or Tashard Choice this week? Asking for a friend.","sports"
"4375","@AEGaming_LoL Won't know for a few hours, but I'd be shocked if A.J. Green played this week. Check back around 11:45 AM ET.","sports"
"4376","Since the merger, only O.J. Simpson (1975) had a heavier rushing workload through seven games than DeMarco Murray. ","sports"
"4377","@bensose27 I love Joique this week. That's what I'd do.","sports"
"4378","Calvin Johnson, Reggie Bush, and every good Detroit tight end - all OUT for Sunday morning against Atlanta.","sports"
"4379","ICYMI, the running backs and tight ends were Shuffled this week. ","sports"
"4380","A couple of big (and frustrating) names are at the top of the Week 8 Injury Wrap. ","sports"
"4381","@CJBenson @MrMarcusMiller We know how important this is; we have Canadians on the dev team. Hedman is on the IR: ","sports"
"4382","Check out @NHLFantasy's video, giving you tips on key position updates in @YahooFantasy Hockey: ","sports"
"4383","Time for the Over/Under disagreement congress. Harvin, Denard, McCoy, more. ","sports"
"4384","Thanks for chatting, folks. Ranks right here:RBs - WRs - QBs - ","sports"
"4385","Joique, and I don't even know which Tate you're talking about. Joique over all Tates! RT @UKNOWSHAWN Joique or Tate? #AskFFL","sports"
"4386","Gimme Baldwin. @Cardkillah Doug Baldwin or Chris Ivory? #AskFFL","sports"
"4387","Rougher matchup for Shady. I'd play Joique over almost everyone. RT @wcai1011 Shady or Joique? Shady's finally finding his stride #AskFFL","sports"
"4388","Ivory, although I don't actually love him this week. Can't trust Sproles while he's dinged. RT @tcools3 ivory or sproles? #AskFFL","sports"
"4389","Brady, but I don't really think you can go wrong either way. Both are top-8 options for me. RT @VinceR0driguez Brady or Foles? #AskFFL","sports"
"4390","Benjamin, even in a tricky matchup. He's a giant, great RZ threat.  @HunterWicks Benjamin or Doug Baldwin? #AskFFL","sports"
"4391","BMarsh &amp; Smith. RT @J_Villa75 maybe I'll get an answer this week... J.Edelman, S.Smith &amp; B.Marshall( against Revis) please pick two #AskFFL","sports"
"4392","Watkins, and it's not close. RT @Missmichelle814 Sammy Watkins or Torrey smith?? #AskFFL","sports"
"4393","McKinnon. Fun player, great matchup (TB). RT @WillGracely Mckinnon or G Tate at flex. Std score #AskFFL","sports"
"4394","Williams. I am personally guaranteeing a touchdown. RT @TheCmacAttack Mike Evans, Terrance Williams, Andrew Hawkins or James Jones #AskFFL","sports"
"4395","Bench Ivory, facing a D that hasn't allowed a rush TD @issapunk Roddy, Alfred , Ivory, Kelvin. Who am I leaving on the bench this week?","sports"
"4396","Foles. And no, do not drop Cooks. RT @justin_case_jp Foles or Palmer? drop Cooks for Moncrief? (Have Brown, Maclin, Beckham) #AskFFL","sports"
"4397","Feels a little weird to pick against Brees, but that's what I'm doing. Really like Romo this week RT @derekg25 Brees or Romo #AskFFL","sports"
"4398","Sanu. To me, Cadet is merely stash-and-see. My expectations are low. RT @yankeeholic ppr league sanu or cadet #AskFFL","sports"
"4399","Much more interested in Moncrief. Good size, good skills. Nicks is a li'l bit zombie-ish. RT @Butley270 nicks or donte #AskFFL","sports"
"4400","Ben and Joique for you. Heck, JOIQUE FOR EVERYONE! RT @StevenTGregory Matt Ryan or Big Ben? And Joique Bell or Gio Bernard? #AskFFL","sports"
"4401","I'll have Tate over Calvin until we see that 'Tron is more than decoy RT @Lionheart41090 if calvin plays, do u start him or GTate #AskFFL","sports"
"4402","Smith, and it's not that close. And I like Cooks more than most. RT @TravisDevlin Cooks or Steve Smith Sr this week in my flex? #AskFFL","sports"
"4403","Tate vs. OAK, please. RT @VinceCianciolo RB PPR spot: Ben Tate or Vereen? #AskFFL","sports"
"4404","Gio &amp; Joique. Also sounds like an awesome cable cop drama. RT @LDouble44 pick two: Lacy, Gio, Joique #AskFFL","sports"
"4405","YES. Marshall is gonna be fine. I'd deal injured Green for just BMarsh. RT @PhiltheBold trade AJ Green for BMarsh and Alfred Morris? #AskFFL","sports"
"4406","If I felt good about my playoff odds, yes. Done deal. @PatrickBurnsFF trade Vereen and Shorts for McKinnon and Gordon in a redraft? #AskFFL","sports"
"4407","No, not dropping Torrey when he's finally producing. RT @kkolumbo would you drop Torrey Smith in favor of Moncrief? #AskFFL","sports"
"4408","Yes, a little. But I'm not ready to chase any other Pats RBs. RT @graham020 worried about Vereen missing practice? #AskFFL","sports"
"4409","Palmer. Weapons are so much better, and matchup ain't bad. RT @logancorkins Carson Palmer or Brian Hoyer? #AskFFL","sports"
"4410","Smith over almost everyone. RT @jjmartinez05 steve smith or Baldwin? #FFL","sports"
"4411","I'd go Denard, yes. RT @Old_Vilonia_Boy Denard Robinson worth a start over Sanu? He's eligible as a WR in yahoo leagues. #AskFFL","sports"
"4412","Mason for sure. Try to lay off the Bills RBs this week, if at all possible RT @DomenicoDAtria Tre Mason or Anthony Dixon #AskFFL","sports"
"4413","Floyd. It's not even a debate at this point. RT @HelpMyFFteam Fitzgerald or Floyd (ARI) .5 PPR?? #AskFFL","sports"
"4414","Yes, I'd give Moncrief a shot. RT @jzalter moncrief worth a start over allen Robinson or Davante Adams? #AskFFL","sports"
"4415","Tannehill vs. JAC for me. You don't wanna mess with Matt Ryan this week, vs. DET RT @c_halvey21 Ryan Tannehill or Matt Ryan? #AskFFL","sports"
"4416","Not if Harvin replaces Julio in your starting lineup. RT @Ruizkin should I trade julio jones for mccoy and harvin? #AskFFL","sports"
"4417","Brady vs. CHI for me. Also, you should find a trade partner. RT @anthonymoody15 Brady or Brees? #AskFFL","sports"
"4418","Yup, approved. Both nice deep fliers. RT @daRealTBred moncrief over Martavis Bryant for a WR4? #Askffl","sports"
"4419","Why do you still own Witten? Kelce is past his bye. Baldwin at WR. RT @billyvassy Kelce or Witten? Also Baldwin or Colston? #AskFFL","sports"
"4420","Tate vs. OAK, please. RT @nicholasp1182 Ben Tate or Alfred Morris? #AskFFL","sports"
"4421","Watkins, no matter which Jackson we're discussing. RT @MattsMadness more upside. Watkins or Jackson? #AskFFL","sports"
"4422","I think the Charles side wins RT @AmorAzulkrema87 Just got offered Joique Bell and Pierre Garcon for Jamaal Charles. PPR. Thoughts? #AskFFL","sports"
"4423","Marshall &amp; Hilton. I'd also find a trade RT @AJScissorhands have Marshall and Jeffery. Start one or both? Or Ty Hilton and Edelman. #askffl","sports"
"4424","It's not out of the question, but Bell an awesome GL option RT @timowicz Riddick going to do to Joique what Thompson did to Hillman? #AskFFL","sports"
"4425","Forsett &amp; Bradshaw. I'm giving you an 85% chance to win RT @PatrickDGiles forsett or alfrd morris or a bradshaw.... Which 2? #AskFFL","sports"
"4426","Showoff! Dez, Kelvin, Watkins. Winner. RT @Dino_theDyno dez Kelvin Sammy djax start 3 #AskFFL","sports"
"4427","As always, folks, please specify your Tate, Bell and/or Brown.","sports"
"4428","Like 'em all, but playing Bell &amp; Bradshaw. RT @GirlNamedKelly pick two RBs from J. Bell, Ahmad Bradshaw and Ben Tate for this week. #AskFFL","sports"
"4429","Yeesh. I don't want much to do with WAS, but still going DJax. RT @IAmJoshLloyd D-Jax, Jennings or Patterson for WR2? #AskFFL","sports"
"4430","I don't mess with WRs after mid-season trades. Denard for me. RT @MikeDeBlase half point ppr, start one: Denard/Torrey/Percy/Reggie Bush?","sports"
"4431","I don't trust McFadden to take advantage of a good matchup. Mason for me, please RT @NathanBittner #AskFFL tre mason or Darren McFadden","sports"
"4432","Hunter, then Moncrief &amp; Sims. RT @utdavidson end of bench stashes, do you like Starks&gt;Hunter&gt;Sims&gt;Moncrief in ppr redraft? #AskFFL","sports"
"4433","Charles, no question. Sproles should play, but he's tweaked. RT @JulesDanesy Jamal Charles or Darren Sproles? #AskFFL","sports"
"4434","Oh yeah. Definite WR3/flex appeal. No Wayne, we presume. RT @szisles #askffl is moncrief worth a flex start this week?","sports"
"4435","Williams, easily. I'd also, again, play Reed RT @Flumdognosebest Garcon or T Williams and Reed or Ertz #AskFFL","sports"
"4436","Denard, Maclin, Andre, Smith. Phew. RT @PDdadworksports #AskFFL Denard or Baldwin? Maclin or VJax? Andre J or Sanu? Steve Smith or Edelman?","sports"
"4437","Watkins in a rout. Not close for me. RT @_Fresc0_ sammy Watkins or b. Quick? Ppr league #AskFFL","sports"
"4438","I'd go Reed &amp; VJax. RT @GettlerM13 graham or Reed at te? Vjax Edelman or cooks at wr? full ppr #AskFFL","sports"
"4439","If you need the scoring kind, Decker &amp; TSmith @Requ13m need 2 WRs that might actually score. Edleman, Decker, Torrey Smith, &amp; Sanu. #AskFFL","sports"
"4440","He's great, sees a ton of targets, tied to a great offense. Own him RT @JYang675 What is up with Keenan Allen? Can't trust this guy. #AskFFL","sports"
"4441","@cforder9 The team actually lists him at WR, and have done so all season. #AskFFL","sports"
"4442","On bright side, YOU OWN DEMARYIUS! Rejoice @OwenSerey I have DThomas, JThomas &amp; Hillman. Opponent has Sanders. How mad should I be? #AskFFL","sports"
"4443","Honestly, these are both terrible options for Week 8. I'd play Tannehill over both. Otherwise, Ryan. @rocco605 matt ryan or dalton? #Askffl","sports"
"4444","Nice collection. I'd play Forsett, against a D that suddenly stops nothing RT @corylarsen03 Baldwin, Forsett, or D.Robinson at flex? #AskFFL","sports"
"4445","Cooks, without question. He had a quiet week, but still avgs 7.5 tar/game RT @KeNt2DaIZO PPR League - Matt Asiata or Brandin Cooks #AskFFL","sports"
"4446","Roddy for me. I'm off the Colt McCoys this week, if I can help it. RT @MDBradshaw27 Roddy or Garçon? PPR #AskFFL","sports"
"4447","Reed while he's healthy (and in a great matchup). Jones at flex @chrisburner7 Bennett or Reed, also Dixon or James Jones in my flex? #askffl","sports"
"4448","Love 'em all. I'd play Bell &amp; Bradshaw. TRich missing practices RT @KimRiesKer pick two: Ellington, Joique, Bradshaw, McKinnon #AskFFL","sports"
"4449","Williams &amp; Benjamin, TD machines RT @EVandy23 Sanu, TWilliams, Benjamin, DRobinson, Baldwin? Need 2 and need some upside. #AskFFL","sports"
"4450","@joeyknecht Tate has easier path to touches or a cheap touchdown.","sports"
"4451","@erik_clausen Baldwin is first I'd sit. Then I'd probably rest Tate. Man, all good options. Trade something!","sports"
"4452","Oliver. Edelman has a modest floor, but no real upside. No TDs since week one. MT @Phil0826 Oliver or Edelman? PPR Flex... #AskFFL","sports"
"4453","Not thrilled for either, but Bolts need Royal more. MT @NiguelF welker or royal please help ppt league #AskFFL","sports"
"4454","@stewcam81 First World Problems. I'd wait for Marshall. #AskFFL","sports"
"4455","@bodango13 Oliver, though I love how Ivory runs, so darn physical. But Buffalo hard to move against. #AskFFL","sports"
"4456","Very close, but Hillman less likely to be marginalized by game flow. MT @SK1P_2_My_Lou Hillman or Oliver? #AskFFL","sports"
"4457","@IlIfadeIlI I have Oliver an eyelash higher.","sports"
"4458","Shorts is a lot safer, though I do think Percy gets 6-8 targets+carries on limited snaps. MT @StephenHickam Harvin or Cecil Shorts? #AskFFL","sports"
"4459","@jruuiz I'd rank them Hillman, Jackson, Wright.","sports"
"4460","Baldwin, and it's not close. Cooper is a bit player for the Eagles. MT @fletcher2323 Cooper or Baldwin? #askffl","sports"
"4461","Who's buying? I'd love to dump my one Fitzgerald share. Do like him against PHI, though. MT @JonathanJolley Trade Fitz and Welker? #AskFFL","sports"
